Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kalalou-set-of-6-hand-carved-stone-crosses-2-set-of-box,Kalalou Set Of 6 Hand Carved Stone Crosses (2 set of box),"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion""><li><h3 class=""cbp-nttrigger"">Product Description</h3><div class=""cbp-ntcontent""><p>‰ۢ Product Dimension: Dark Gray:2.5"" x 3.5"" T</p><p>‰ۢ Product Dimension: Light Gray:2.5"" x 3.5"" T</p><p>‰ۢ Material: Stone</p><p>‰ۢ Color: Dark Gray, Light Gray</p><p>‰ۢ Assembly Required: No</p><p>‰ۢ SKU: A6050, A6051</p><p>‰ۢ Brand: Kalalou</p></div></li><li><h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3><div class=""cbp-ntcontent""><p>Non-returnable.</p><p>Damaged items will be replaced.</p><p><a href=""http://www.modishstore.com/pages/returns-exchanges"">See full return policy</a></p></div></li></ul>",Kalalou,Holiday,"Assembled, christmas, Decorative Wall Hangings, DISCOUNT, Fish & Sea Animals, Hanging, Kalalou, Kalalou-Wall Decor, KALALOU10_DISCOUNT_10, Multicolored, Ornament, Rustic, Sculpture, Wall Decor, Wood",true,Color,Dark Gray,,,,,A6050,0.0,shopify,continue,manual,95.90,,true,true,'841628140743,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/A6050-hr-min.jpg?v=1609391923,1,,false,,,Home & Garden > Decor,,,,,,new,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/A6050-hr-min.jpg?v=1609391923,lb,,8.00,active
kalalou-set-of-6-hand-carved-stone-crosses-2-set-of-box,,,,,,,,Light Gray,,,,,A6051,0.0,shopify,continue,manual,95.90,,true,true,'841628140750,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/A6051-min.jpg?v=1609391923,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/A6051-min.jpg?v=1609391923,lb,,8.00,
kalalou-distressed-green-hand-hammered-metal-cactus-wall-sconce,Kalalou Distressed Green Hand Hammered Metal Cactus Wall Sconce,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion""><li><h3 class=""cbp-nttrigger"">Product Description</h3><div class=""cbp-ntcontent""><p>‰ۢ Product Dimension: 4"" x 13.5"" x 24"" T</p><p>‰ۢ Material: Metal</p><p>‰ۢ Color: Distressed Green</p><p>‰ۢ Assembly Required: No</p><p>‰ۢ SKU: A6016</p><p>‰ۢ Brand: Kalalou</p></div></li><li><h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3><div class=""cbp-ntcontent""><p>Non-returnable.</p><p>Damaged items will be replaced.</p><p><a href=""http://www.modishstore.com/pages/returns-exchanges"">See full return policy</a></p></div></li></ul>",Kalalou,Wall Lamps,"Birds, DISCOUNT, kal-light-instock, Kalalou, Kalalou-Wall Lamps, KALALOU10_DISCOUNT_10, Lighting_Sale, Metal, Pink, Rustic, Single Piece",true,Title,Default Title,,,,,A6016,0.0,shopify,deny,manual,43.95,,true,true,'841628140668,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/A6016-hr-min.jpg?v=1609391920,1,,false,,,Home & Garden > Lighting > Lighting Fixtures > Wall Light Fixtures,,,,,,new,FALSE,,,,,,,lb,,4.00,active
kalalou-painted-wood-barn-sign,Kalalou Painted Wood Barn Sign,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimension: 30"" x 16"" T</p>
<p>‰ۢ Material: Wood</p>
<p>‰ۢ Color: Natural</p>
<p>‰ۢ Assembly Required: No</p>
<p>‰ۢ SKU: A6012</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""http://www.modishstore.com/pages/returns-exchanges"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Outdoor Decor,"Assembled, DISCOUNT, Home Decor, kal-outdoor-instock, Kalalou, Kalalou-Outdoor Decor, KALALOU10_DISCOUNT_10, Natural, Outdoor decor, Oyster, Oyster Shell Sphere, Rustic, Shell, Sphere",true,Title,Default Title,,,,,A6012,0.0,shopify,continue,manual,53.95,,true,true,'841628140637,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/A6012-hr-min.jpg?v=1609391918,1,,false,,,Home & Garden > Decor,,,,,,new,FALSE,,,,,,,lb,,7.00,active
kalalou-set-of-3-painted-wooden-fish-wall-hangings,Kalalou Set Of 3 Painted Wooden Fish Wall Hangings,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimension: 12"" x 7"" T each</p>
<p>‰ۢ Material: Wood</p>
<p>‰ۢ Color: Green, Yellow, Pink</p>
<p>‰ۢ Assembly Required: No</p>
<p>‰ۢ SKU: A5998</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""http://www.modishstore.com/pages/returns-exchanges"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Animals & Pets,"Assembled, Cotton, Decorative & Hangings, DISCOUNT, Hanging, Kalalou, Kalalou-Wall Decor, KALALOU10_DISCOUNT_10, Macrame, Natural, Rustic, Wall Decor, White",true,Title,Default Title,,,,,A5998,0.0,shopify,continue,manual,47.95,,true,true,'841628136234,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/A5998-hr-min.jpg?v=1609391916,1,,false,,,Home & Garden > Decor,,,,,,new,FALSE,,,,,,,lb,,8.00,active
kalalou-set-of-2-round-nesting-tables,Kalalou Set Of 2 Round Nesting Tables,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimensions: 26"" D x 22"" T</p>
<p>‰ۢ Material: Recycled Wood, Rope</p>
<p>‰ۢ Color: Natural, Beige</p>
<p>‰ۢ SKU: CQ7301</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""http://www.modishstore.com/pages/returns-exchanges"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Nesting Tables,"Assembled, BAR STOOLS CO PRODUCTS, Decorative Accents, DISCOUNT, Driftwood, furniture-instock, Home Decor, Kalalou, Kalalou-Nesting Tables, KALALOU10_DISCOUNT_10, Natural, Nesting Tables, Rustic, rustic-tables-on-sale, single piece, tables-deal, Wooden",true,Title,Default Title,,,,,CQ7301,0.0,shopify,continue,manual,197.95,,true,true,'841628143379,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CQ7301-hr.jpg?v=1609391913,1,,false,,,Furniture > Tables > Accent Tables,,,,,,new,FALSE,,,,,,,lb,,8.00,active
kalalou-painted-metal-pink-flamingo,Kalalou Painted Metal Pink Flamingo,"<p>Make your space unique with this pair of Kalalou Pink Flamingo Painted Metal Decorative Statues - Head up &amp; Head Down. A unique &amp; substantial eye-catching outdoor decorative pieces are crafted out of metal.</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Head Up Dimensions: 24"" x 10"" x 50"" T</p>
<p>‰ۢ Head Down Dimensions: 32"" x 9"" x 38"" T</p>
<p>‰ۢ Material: Metal</p>
<p>‰ۢ Color: Pink</p>
<p>‰ۢ SKU: A5945, A5946</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""http://www.modishstore.com/pages/returns-exchanges"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Outdoor Decor,"2 Piece Set, Assembled, kal-outdoor-instock, Kalalou, Kalalou-Outdoor Decor, Natural, Outdoor decor, Rustic, Wine Topper, Zinc",true,Style,Head UP,,,,,A5945,0.0,shopify,continue,manual,497.95,,true,true,'841628136081,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/A5945_-_Kalalou_Painted_Metal_Pink_Flamingo.jpg?v=1609391911,1,,false,,,Home & Garden > Decor,,,,,,new,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/Pink_Flamingo_Painted_Metal_Decorative_Statue_head_up_2048x_7b21d68a-bec9-4945-b34a-e3b9e73a0a6b.jpg?v=1609391911,lb,,7.00,active
kalalou-painted-metal-pink-flamingo,,,,,,,,Head Down,,,,,A5946,0.0,shopify,continue,manual,497.95,,true,true,'841628136098,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/Pink_Flamingo_Painted_Metal_Decorative_Statue_head_down_2048x_132470b1-e3fb-4f96-9995-269cf59b24d9.jpg?v=1609391911,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/Pink_Flamingo_Painted_Metal_Decorative_Statue_head_down_2048x_132470b1-e3fb-4f96-9995-269cf59b24d9.jpg?v=1609391911,lb,,7.00,
kalalou-painted-metal-pink-flamingo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/Pink_Flamingo_Painted_Metal_Decorative_Statue_head_up_2048x_7b21d68a-bec9-4945-b34a-e3b9e73a0a6b.jpg?v=1609391911,3,,,,,,,,,,,,,,,,,,,,,,
kalalou-oyster-shell-sphere-set-of-4,Kalalou Oyster Shell Sphere - Set of 4,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimensions: 4.5"" D</p>
<p>‰ۢ Material: Oyster Shell Sphere</p>
<p>‰ۢ Assembly Required: No</p>
<p>‰ۢ SKU: PGT1010</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Home Accents,"Assembled, Canister, DISCOUNT, Home Accents, kal-decor-instock, Kalalou, Kalalou-Home Accents, KALALOU10_DISCOUNT_10, Natural",true,Title,Default Title,,,,,PGT1010,0.0,shopify,continue,manual,71.80,,true,true,'841628116885,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/PGT1010-hr.jpg?v=1609391906,1,,false,,,Home & Garden > Decor,,,,,,new,FALSE,,,,,,,lb,,6.00,active
kalalou-driftwood-nativity,Kalalou Driftwood Nativity,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion""><li><h3 class=""cbp-nttrigger"">Product Description</h3><div class=""cbp-ntcontent""><p>‰ۢ Product Dimensions: 19.5"" x 9"" x 12"" T</p><p>‰ۢ Product Weight: 2 LBS</p><p>‰ۢ Material: Driftwood</p><p>‰ۢ Color: Natural</p><p>‰ۢ Assembly Required: No</p><p>‰ۢ SKU: PFL1085</p><p>‰ۢ Brand: Kalalou</p></div></li><li><h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3><div class=""cbp-ntcontent""><p>Non-returnable.</p><p>Damaged items will be replaced.</p><p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p></div></li></ul>",Kalalou,Holiday,"Assembled, BAR STOOLS CO PRODUCTS, Decorative Accents, DISCOUNT, Driftwood, Holiday, Home Decor, Kalalou, Kalalou-Holiday, KALALOU10_DISCOUNT_10, Nativity, Natural, Rustic, single piece, Wooden",true,Title,Default Title,,,,,PFL1085,0.0,shopify,continue,manual,167.95,,true,true,'841628135251,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/PFL1085-hr-min.jpg?v=1609391904,1,,false,,,Home & Garden > Decor,,,,,,new,FALSE,,,,,,,lb,,4.00,active
kalalou-zinc-serving-bottle-topper-set-of-2,Kalalou Zinc Serving Bottle Topper - Set of 2,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimensions: 10"" D x 5.5"" T</p>
<p>‰ۢ Product Weight: 0.903 LBS</p>
<p>‰ۢ Material: Zinc</p>
<p>‰ۢ Color: Zinc</p>
<p>‰ۢ Assembly Required: No</p>
<p>‰ۢ SKU: NZK1103</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Bottles & Jugs,"Assembled, Bottles & Jugs, DISCOUNT, Kalalou, Kalalou-Bottles & Jugs, KALALOU10_DISCOUNT_10, Natural, serving, set of 2, Zinc",true,Title,Default Title,,,,,NZK1103,0.0,shopify,continue,manual,47.90,,true,true,'841628129229,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NZK1103-hr-min.jpg?v=1609391902,1,,false,,,Home & Garden > Kitchen & Dining > Barware,,,,,,new,FALSE,,,,,,,lb,,9.00,active
kalalou-set-of-3-repurposed-military-canisters-with-wooden-tops,Kalalou Set Of 3 Repurposed Military Canisters With Wooden Tops,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimensions: Largest 8"" D x 10"" T</p>
<p>‰ۢ Product Weight: 7.49 LBS</p>
<p>‰ۢ Assembly Required: No</p>
<p>‰ۢ SKU: NRAR1085</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Jars & Canisters,"Antique, Antique Metal, Assembled, Black Metal, DISCOUNT, Kalalou, Kalalou-Jars & Canisters, KALALOU10_DISCOUNT_10, Metallic, Natural, Rustic, Weight Scale",true,Title,Default Title,,,,,NRAR1085,0.0,shopify,continue,manual,57.95,,true,true,'841628145717,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NRAR1085-hr-min.jpg?v=1609391900,1,,false,,,Home & Garden > Decor > Decorative Jars,,,,,,new,FALSE,,,,,,,lb,,8.00,active
kalalou-set-of-3-square-wooden-furniture-leg-candle-holders-set-of-2,Kalalou Set Of 3 Square Wooden Furniture Leg Candle Holders - Set of 2,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion""><li><h3 class=""cbp-nttrigger"">Product Description</h3><div class=""cbp-ntcontent""><p>‰ۢ Product Dimensions: Largest approx 3"" x 4"" x 9"" T</p><p>‰ۢ Product Weight: 2.64 LBS</p><p>‰ۢ Material: Wood</p><p>‰ۢ Color: Natural</p><p>‰ۢ Assembly Required: No</p><p>‰ۢ SKU: NRAR1062</p><p>‰ۢ Brand: Kalalou</p></div></li><li><h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3><div class=""cbp-ntcontent""><p>Non-returnable.</p><p>Damaged items will be replaced.</p><p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p></div></li></ul>",Kalalou,Candle Holders,"2 Piece Set, Antique, Antique Nickel, Assembled, Candle Holders, Candle Stands, DISCOUNT, holiday candle, kal-decor-instock, Kalalou, Kalalou-Candle Holders, KALALOU10_DISCOUNT_10, Natural, Nickel, Rustic",true,Title,Default Title,,,,,NRAR1062,0.0,shopify,continue,manual,59.90,,true,true,'841628145625,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NRAR1062-hr-min.jpg?v=1609391897,1,,false,,,Home & Garden > Decor > Home Fragrance Accessories > Candle Holders,,,,,,new,FALSE,,,,,,,lb,,8.00,active
kalalou-antique-metal-scale-w-weighted-iron-base,Kalalou Antique Metal Scale W/Weighted Iron Base,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion""><li><h3 class=""cbp-nttrigger"">Product Description</h3><div class=""cbp-ntcontent""><p>‰ۢ Product Dimensions: 28"" x 12"" x 22"" T</p><p>‰ۢ Product Weight: 7.5 LBS</p><p>‰ۢ Material: Antique Metal, Iron</p><p>‰ۢ Color: Black, Brown</p><p>‰ۢ Assembly Required: No</p><p>‰ۢ SKU: NRAR1027</p><p>‰ۢ Brand: Kalalou</p></div></li><li><h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3><div class=""cbp-ntcontent""><p>Non-returnable.</p><p>Damaged items will be replaced.</p><p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p></div></li></ul>",Kalalou,Home Accents,"2 Piece Set, Antique, Antique Brass, Assembled, Brass, Candle Holders, Candle Stands, DISCOUNT, kal-decor-instock, Kalalou, Kalalou-Candle Holders, KALALOU10_DISCOUNT_10, Natural, Rustic",true,Title,Default Title,,,,,NRAR1027,0.0,shopify,continue,manual,97.95,,true,true,'841628140248,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NRAR1027-hr-min.jpg?v=1609391895,1,,false,,,Home & Garden > Decor > Artwork > Sculptures & Statues,,,,,,new,FALSE,,,,,,,lb,,3.00,active
kalalou-set-of-2-reclaimed-ammunition-canister-buckets-w-handle-set-2,Kalalou Set Of 2 Reclaimed Ammunition Canister Buckets W/Handle - Set of 2,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion""><li><h3 class=""cbp-nttrigger"">Product Description</h3><div class=""cbp-ntcontent""><p>‰ۢ Product Dimensions: 8"" D x 10"" T</p><p>‰ۢ Product Weight: 5.26 LBS</p><p>‰ۢ Assembly Required: No</p><p>‰ۢ SKU: NRAR1025</p><p>‰ۢ Brand: Kalalou</p></div></li><li><h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3><div class=""cbp-ntcontent""><p>Non-returnable.</p><p>Damaged items will be replaced.</p><p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p></div></li></ul>",Kalalou,Jars & Canisters,"2 Piece Set, Antique Copper, Assembled, Copper, DISCOUNT, Hammered, Kalalou, Kalalou-Jars & Canisters, KALALOU10_DISCOUNT_10, Natural, Rustic, Urns, With Lid",true,Title,Default Title,,,,,NRAR1025,0.0,shopify,continue,manual,75.90,,true,true,'841628140231,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NRAR1025-hr-min.jpg?v=1609391893,1,,false,,,Home & Garden > Decor > Decorative Jars,,,,,,new,FALSE,,,,,,,lb,,7.00,active
kalalou-set-of-4-halloween-yard-stakes,kalalou Set Of 4 Halloween Yard Stakes,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimensions: 40"" T</p>
<p>‰ۢ Color: Black</p>
<p>‰ۢ Assembly Required: No</p>
<p>‰ۢ SKU: NNV1037</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Outdoor Decor,"2 Piece Set, DISCOUNT, kal-outdoor-instock, Kalalou, Kalalou-Outdoor Decor, KALALOU10_DISCOUNT_10, Metal, Natural, Outdoor decor, Rustic, Silver, Vintage",true,Title,Default Title,,,,,NNV1037,0.0,shopify,continue,manual,57.95,,true,true,'841628145502,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NNV1037-hr-min.jpg?v=1609391889,1,,false,,,Home & Garden > Decor,,,,,,new,FALSE,,,,,,,lb,,8.00,active
wood-console-with-four-drawers,Kalalou Wood Console with Four Drawers & Lower Shelf,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimensions: 15.5"" x 52"" x 40""t</p>
<p>‰ۢ Material: Wood</p>
<p>‰ۢ Assembly Required: No</p>
<p>‰ۢ SKU: CCG1582</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Console Tables,"Assembled, Console Tables, DISCOUNT, Kalalou, KALALOU10_DISCOUNT_10, Natural, Recycled Wood, Rustic, Shelf, tables-deal",true,Title,Default Title,,,,,CCG1582,0.0,shopify,continue,manual,869.95,,true,true,'841628155242,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CCG1582-1.jpg?v=1609391887,1,,false,,,Home & Garden > Decor > Vases,,,,,,new,FALSE,,,,,,,lb,,9.00,active
kalalou-set-of-3-galvanized-canisters-with-wooden-tops,Kalalou Set Of 3 Galvanized Canisters With Wooden Tops,"<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<p>‰ۢ Product Dimensions: Largest 8.5"" x 8.5"" x 14"" T</p>
<p>‰ۢ Product Weight:åÊ3.92 LBS</p>
<p>‰ۢ Material: Galvanized Iron, Wood</p>
<p>‰ۢ Color: Galvanized, Natural</p>
<p>‰ۢ Assembly Required: No</p>
<p>‰ۢ SKU: NKE1144</p>
<p>‰ۢ Brand: Kalalou</p>
</div>
</li>
<li>
<h3 class=""cbp-nttrigger"">Returns &amp; Exchanges</h3>
<div class=""cbp-ntcontent"">
<p>Non-returnable.</p>
<p>Damaged items will be replaced.</p>
<p><a href=""https://www.modishstore.com/pages/faqs#cancellations-returns"">See full return policy</a></p>
</div>
</li>
</ul>",Kalalou,Jars & Canisters,"Antique, Antique Brass, Assembled, Brass, Decor, gift, Hanging, Kalalou, Kalalou-Jars & Canisters, Kalalou-Wall Decor, Natural, Note Roll, Paper, pencil holder, Rustic, Wall Decor",true,Title,Default Title,,,,,NKE1144,0.0,shopify,continue,manual,117.95,,true,true,'841628139945,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NKE1144-hr-min.jpg?v=1609391885,1,,false,,,Home & Garden > Decor > Decorative Jars,,,,,,new,FALSE,,,,,,,lb,,8.00,active
